Path,Name,name_cfg,name_png,BezelPath
./enduror.zip,Enduro Racer,enduror.cfg,enduror.png,/base/path/enduror.cfg
./enforce.zip,Enforce,enforce.cfg,enforce.png,/base/path/enforce.cfg
./enmadaio.zip,Enma Daio,enmadaio.cfg,enmadaio.png,/base/path/enmadaio.cfg
./eprom.zip,Escape From The Planet Of The Robot Monsters,eprom.cfg,eprom.png,/base/path/eprom.cfg
./esckids.zip,Escape Kids,esckids.cfg,esckids.png,/base/path/esckids.cfg
./esprade.zip,ESP Ra.De.,esprade.cfg,esprade.png,/base/path/esprade.cfg
./espgal.zip,Espgaluda,espgal.cfg,espgal.png,/base/path/espgal.cfg
./espgal2.zip,Espgaluda II,espgal2.cfg,espgal2.png,/base/path/espgal2.cfg
./espial.zip,Espial,espial.cfg,espial.png,/base/path/espial.cfg
./euroch92.zip,Euro Champ '92,euroch92.cfg,euroch92.png,/base/path/euroch92.cfg
./evilston.zip,Evil Stone,evilston.cfg,evilston.png,/base/path/evilston.cfg
./excelsr.zip,Excelsior,excelsr.cfg,excelsr.png,/base/path/excelsr.cfg
./exctleag.zip,Excite League,exctleag.cfg,exctleag.png,/base/path/exctleag.cfg
./vsexcitebike.zip,Vs. Excitebike,vsexcitebike.cfg,vsexcitebike.png,/base/path/vsexcitebike.cfg
./exedexes.zip,Exed Exes,exedexes.cfg,exedexes.png,/base/path/exedexes.cfg
./exerion.zip,Exerion,exerion.cfg,exerion.png,/base/path/exerion.cfg
./explbrkr.zip,Explosive Breaker,explbrkr.cfg,explbrkr.png,/base/path/explbrkr.cfg
./exprraid.zip,Express Raider,exprraid.cfg,exprraid.png,/base/path/exprraid.cfg
./extrmatn.zip,Extermination,extrmatn.cfg,extrmatn.png,/base/path/extrmatn.cfg
./exterm.zip,Exterminator,exterm.cfg,exterm.png,/base/path/exterm.cfg
./extdwnhl.zip,Extreme Downhill,extdwnhl.cfg,extdwnhl.png,/base/path/extdwnhl.cfg
./exvania.zip,Exvania,exvania.cfg,exvania.png,/base/path/exvania.cfg
./exzisus.zip,Exzisus,exzisus.cfg,exzisus.png,/base/path/exzisus.cfg
./eyes.zip,Eyes,eyes.cfg,eyes.png,/base/path/eyes.cfg
./f1dream.zip,F-1 Dream,f1dream.cfg,f1dream.png,/base/path/f1dream.cfg
./f1gp.zip,F-1 Grand Prix,f1gp.cfg,f1gp.png,/base/path/f1gp.cfg
./f1gp2.zip,F-1 Grand Prix Part II,f1gp2.cfg,f1gp2.png,/base/path/f1gp2.cfg
./f1gpstr2.zip,F-1 Grand Prix Star II,f1gpstr2.cfg,f1gpstr2.png,/base/path/f1gpstr2.cfg
./f1en.zip,F1 Exhaust Note,f1en.cfg,f1en.png,/base/path/f1en.cfg
./f1lap.zip,F1 Super Lap,f1lap.cfg,f1lap.png,/base/path/f1lap.cfg
./faceoff.zip,Face Off,faceoff.cfg,faceoff.png,/base/path/faceoff.cfg
./fncywld.zip,Fancy World: Earth of Crisis,fncywld.cfg,fncywld.png,/base/path/fncywld.cfg
./fantasia.zip,Fantasia,fantasia.cfg,fantasia.png,/base/path/fantasia.cfg
./fantsia2.zip,Fantasia II,fantsia2.cfg,fantsia2.png,/base/path/fantsia2.cfg
./fantastc.zip,Fantastic,fantastc.cfg,fantastc.png,/base/path/fantastc.cfg
./fantasyu.zip,Fantasy,fantasyu.cfg,fantasyu.png,/base/path/fantasyu.cfg
./fantland.zip,Fantasy Land,fantland.cfg,fantland.png,/base/path/fantland.cfg
./fantzone.zip,Fantasy Zone,fantzone.cfg,fantzone.png,/base/path/fantzone.cfg
./fantzn2.zip,Fantasy Zone II: The Tears of Opa-Opa,fantzn2.cfg,fantzn2.png,/base/path/fantzn2.cfg
./fantzn2x.zip,Fantasy Zone II: The Tears of Opa-Opa,fantzn2x.cfg,fantzn2x.png,/base/path/fantzn2x.cfg
./kabukikl.zip,Far East of Eden: Kabuki Klash,kabukikl.cfg,kabukikl.png,/base/path/kabukikl.cfg
./flyboy.zip,Fly-boy,flyboy.cfg,flyboy.png,/base/path/flyboy.cfg
./fastlane.zip,Fast Lane,fastlane.cfg,fastlane.png,/base/path/fastlane.cfg
./sqbert.zip,"Faster, Harder, More Challenging Q*bert",sqbert.cfg,sqbert.png,/base/path/sqbert.cfg
./fatfury1.zip,Fatal Fury : King of Fighters,fatfury1.cfg,fatfury1.png,/base/path/fatfury1.cfg
./fatfury2.zip,Fatal Fury 2,fatfury2.cfg,fatfury2.png,/base/path/fatfury2.cfg
./fatfury3.zip,Fatal Fury 3: Road to the Final Victory,fatfury3.cfg,fatfury3.png,/base/path/fatfury3.cfg
./fatfursp.zip,Fatal Fury Special,fatfursp.cfg,fatfursp.png,/base/path/fatfursp.cfg
./feversos.zip,Fever SOS,feversos.cfg,feversos.png,/base/path/feversos.cfg
./fcombat.zip,Field Combat,fcombat.cfg,fcombat.png,/base/path/fcombat.cfg
./fightfev.zip,Fight Fever,fightfev.cfg,fightfev.png,/base/path/fightfev.cfg
./fghtatck.zip,Fighter & Attacker,fghtatck.cfg,fghtatck.png,/base/path/fghtatck.cfg
./fghthist.zip,Fighter's History,fghthist.cfg,fghthist.png,/base/path/fghthist.cfg
./fghtbskt.zip,Fighting Basketball,fghtbskt.cfg,fghtbskt.png,/base/path/fghtbskt.cfg
./fhawk.zip,Fighting Hawk,fhawk.cfg,fhawk.png,/base/path/fhawk.cfg
./cfghtice.zip,Fighting Ice Hockey,cfghtice.cfg,cfghtice.png,/base/path/cfghtice.cfg
./fightrol.zip,Fighting Roller,fightrol.cfg,fightrol.png,/base/path/fightrol.cfg
./fsoccer.zip,Fighting Soccer,fsoccer.cfg,fsoccer.png,/base/path/fsoccer.cfg
./finalb.zip,Final Blow,finalb.cfg,finalb.png,/base/path/finalb.cfg
./ffight.zip,Final Fight,ffight.cfg,ffight.png,/base/path/ffight.cfg
./finalgdr.zip,Final Godori,finalgdr.cfg,finalgdr.png,/base/path/finalgdr.cfg
./finallap.zip,Final Lap,finallap.cfg,finallap.png,/base/path/finallap.cfg
./finalap2.zip,Final Lap 2,finalap2.cfg,finalap2.png,/base/path/finalap2.cfg
./finalap3.zip,Final Lap 3,finalap3.cfg,finalap3.png,/base/path/finalap3.cfg
./fstarfrc.zip,Final Star Force,fstarfrc.cfg,fstarfrc.png,/base/path/fstarfrc.cfg
./finalttr.zip,Final Tetris,finalttr.cfg,finalttr.png,/base/path/finalttr.cfg
./finalizr.zip,Finalizer - Super Transformation,finalizr.cfg,finalizr.png,/base/path/finalizr.cfg
./finehour.zip,Finest Hour,finehour.cfg,finehour.png,/base/path/finehour.cfg
./firebatl.zip,Fire Battle,firebatl.cfg,firebatl.png,/base/path/firebatl.cfg
./fireshrk.zip,Fire Shark,fireshrk.cfg,fireshrk.png,/base/path/fireshrk.cfg
./firetrap.zip,Fire Trap,firetrap.cfg,firetrap.png,/base/path/firetrap.cfg
./firebeas.zip,Firebeast,firebeas.cfg,firebeas.png,/base/path/firebeas.cfg
./fixeight.zip,FixEight,fixeight.cfg,fixeight.png,/base/path/fixeight.cfg
./cfboy0a1.zip,Flash Boy,cfboy0a1.cfg,cfboy0a1.png,/base/path/cfboy0a1.cfg
./fpoint.zip,Flash Point,fpoint.cfg,fpoint.png,/base/path/fpoint.cfg
./flashgal.zip,Flashgal,flashgal.cfg,flashgal.png,/base/path/flashgal.cfg
./flicky.zip,Flicky,flicky.cfg,flicky.png,/base/path/flicky.cfg
./flipjack.zip,Flipper Jack,flipjack.cfg,flipjack.png,/base/path/flipjack.cfg
./flower.zip,Flower,flower.cfg,flower.png,/base/path/flower.cfg
./cflyball.zip,Flying Ball,cflyball.cfg,cflyball.png,/base/path/cflyball.cfg
./fshark.zip,Flying Shark,fshark.cfg,fshark.png,/base/path/fshark.cfg
./flytiger.zip,Flying Tiger,flytiger.cfg,flytiger.png,/base/path/flytiger.cfg
./foodf.zip,Food Fight,foodf.cfg,foodf.png,/base/path/foodf.cfg
./footchmp.zip,Football Champ,footchmp.cfg,footchmp.png,/base/path/footchmp.cfg
./fbfrenzy.zip,Football Frenzy,fbfrenzy.cfg,fbfrenzy.png,/base/path/fbfrenzy.cfg
./forgottn.zip,Forgotten Worlds,forgottn.cfg,forgottn.png,/base/path/forgottn.cfg
./fort2b.zip,Fortress 2 Blue Arcade,fort2b.cfg,fort2b.png,/base/path/fort2b.cfg
./fourtrax.zip,Four Trax,fourtrax.cfg,fourtrax.png,/base/path/fourtrax.cfg
./freekick.zip,Free Kick,freekick.cfg,freekick.png,/base/path/freekick.cfg
./freeze.zip,Freeze,freeze.cfg,freeze.png,/base/path/freeze.cfg
./frenzy.zip,Frenzy,frenzy.cfg,frenzy.png,/base/path/frenzy.cfg
./friskyt.zip,Frisky Tom,friskyt.cfg,friskyt.png,/base/path/friskyt.cfg
./frogger.zip,Frogger,frogger.cfg,frogger.png,/base/path/frogger.cfg
./frontlin.zip,Front Line,frontlin.cfg,frontlin.png,/base/path/frontlin.cfg
./shogwarr.zip,Shogun Warriors,shogwarr.cfg,shogwarr.png,/base/path/shogwarr.cfg
./funkybee.zip,Funky Bee,funkybee.cfg,funkybee.png,/base/path/funkybee.cfg
./fnkyfish.zip,Funky Fish,fnkyfish.cfg,fnkyfish.png,/base/path/fnkyfish.cfg
./funkyjet.zip,Funky Jet,funkyjet.cfg,funkyjet.png,/base/path/funkyjet.cfg
./funybubl.zip,Funny Bubble,funybubl.cfg,funybubl.png,/base/path/funybubl.cfg
./futspy.zip,Future Spy,futspy.cfg,futspy.png,/base/path/futspy.cfg
./galaga88.zip,G-loc Air Battle,galaga88.cfg,galaga88.png,/base/path/galaga88.cfg
./gloc.zip,G-loc Air Battle,gloc.cfg,gloc.png,/base/path/gloc.cfg
./gstream.zip,G-Stream G2020,gstream.cfg,gstream.png,/base/path/gstream.cfg
./gijoe.zip,G.I. Joe,gijoe.cfg,gijoe.png,/base/path/gijoe.cfg
./gaialast.zip,Gaia: The Last Choice of Earth,gaialast.cfg,gaialast.png,/base/path/gaialast.cfg
./gaia.zip,Gaia Crusaders,gaia.cfg,gaia.png,/base/path/gaia.cfg
./gaiapols.zip,Gaiapolis,gaiapols.cfg,gaiapols.png,/base/path/gaiapols.cfg
./gground.zip,Gain Ground,gground.cfg,gground.png,/base/path/gground.cfg
./galastrm.zip,Galactic Storm,galastrm.cfg,galastrm.png,/base/path/galastrm.cfg
./gwarrior.zip,Galactic Warriors,gwarrior.cfg,gwarrior.png,/base/path/gwarrior.cfg
./gaplus.zip,Gaplus,gaplus.cfg,gaplus.png,/base/path/gaplus.cfg
./galaxyfg.zip,Galaxy Fight: Universal Warriors,galaxyfg.cfg,galaxyfg.png,/base/path/galaxyfg.cfg
./gforce2.zip,Galaxy Force 2,gforce2.cfg,gforce2.png,/base/path/gforce2.cfg
./galaxygn.zip,Galaxy Gunners,galaxygn.cfg,galaxygn.png,/base/path/galaxygn.cfg
./galivan.zip,Cosmo Police Galivan,galivan.cfg,galivan.png,/base/path/galivan.cfg
./galmedes.zip,Galmedes,galmedes.cfg,galmedes.png,/base/path/galmedes.cfg
./galpanic.zip,Gals Panic,galpanic.cfg,galpanic.png,/base/path/galpanic.cfg
./galpani3.zip,Gals Panic 3,galpani3.cfg,galpani3.png,/base/path/galpani3.cfg
./galpani4.zip,Gals Panic 4,galpani4.cfg,galpani4.png,/base/path/galpani4.cfg
./galpanis.zip,Gals Panic S - Extra Edition,galpanis.cfg,galpanis.png,/base/path/galpanis.cfg
./galpans2.zip,Gals Panic S2,galpans2.cfg,galpans2.png,/base/path/galpans2.cfg
./galpans3.zip,Gals Panic S3,galpans3.cfg,galpans3.png,/base/path/galpans3.cfg
./galspnbl.zip,Gals Pinball,galspnbl.cfg,galspnbl.png,/base/path/galspnbl.cfg
./usgames.zip,Games V25.4x,usgames.cfg,usgames.png,/base/path/usgames.cfg
./ginkun.zip,Ganbare Ginkun,ginkun.cfg,ginkun.png,/base/path/ginkun.cfg
./ganbare.zip,Ganbare! Marine Kun,ganbare.cfg,ganbare.png,/base/path/ganbare.cfg
./gbusters.zip,Gang Busters,gbusters.cfg,gbusters.png,/base/path/gbusters.cfg
./gangwars.zip,Gang Wars,gangwars.cfg,gangwars.png,/base/path/gangwars.cfg
./ganryu.zip,Ganryu,ganryu.cfg,ganryu.png,/base/path/ganryu.cfg
./gardia.zip,Gardia,gardia.cfg,gardia.png,/base/path/gardia.cfg
./garogun.zip,Garogun Seroyang,garogun.cfg,garogun.png,/base/path/garogun.cfg
./garou.zip,Garou: Mark of the Wolves,garou.cfg,garou.png,/base/path/garou.cfg
./garyoret.zip,Garyo Retsuden,garyoret.cfg,garyoret.png,/base/path/garyoret.cfg
./gauntlet.zip,Gauntlet,gauntlet.cfg,gauntlet.png,/base/path/gauntlet.cfg
./gaunt2.zip,Gauntlet II,gaunt2.cfg,gaunt2.png,/base/path/gaunt2.cfg
./geebee.zip,Gee Bee,geebee.cfg,geebee.png,/base/path/geebee.cfg
./gekiridn.zip,Gekirindan,gekiridn.cfg,gekiridn.png,/base/path/gekiridn.cfg
./gemini.zip,Gemini Wing,gemini.cfg,gemini.png,/base/path/gemini.cfg
./genix.zip,Genix Family,genix.cfg,genix.png,/base/path/genix.cfg
./genpeitd.zip,Genpei Toumaden,genpeitd.cfg,genpeitd.png,/base/path/genpeitd.cfg
./gpilots.zip,Ghost Pilots,gpilots.cfg,gpilots.png,/base/path/gpilots.cfg
./ghostlop.zip,Ghostlop,ghostlop.cfg,ghostlop.png,/base/path/ghostlop.cfg
./ghouls.zip,Ghouls'n Ghosts,ghouls.cfg,ghouls.png,/base/path/ghouls.cfg
./ghox.zip,Ghox,ghox.cfg,ghox.png,/base/path/ghox.cfg
./go2000.zip,Go 2000,go2000.cfg,go2000.png,/base/path/go2000.cfg
./gigawing.zip,Giga Wing,gigawing.cfg,gigawing.png,/base/path/gigawing.cfg
./gigandes.zip,Gigandes,gigandes.cfg,gigandes.png,/base/path/gigandes.cfg
./gigas.zip,Gigas,gigas.cfg,gigas.png,/base/path/gigas.cfg
./gigasm2.zip,Gigas Mark II,gigasm2.cfg,gigasm2.png,/base/path/gigasm2.cfg
./ginganin.zip,Ginga Ninkyouden,ginganin.cfg,ginganin.png,/base/path/ginganin.cfg
./gladiatr.zip,Gladiator,gladiatr.cfg,gladiatr.png,/base/path/gladiatr.cfg
./sgladiat.zip,Gladiator 1984,sgladiat.cfg,sgladiat.png,/base/path/sgladiat.cfg
./glass.zip,Glass,glass.cfg,glass.png,/base/path/glass.cfg
./yamagchi.zip,Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun,yamagchi.cfg,yamagchi.png,/base/path/yamagchi.cfg
./goalx3.zip,Goal! Goal! Goal!,goalx3.cfg,goalx3.png,/base/path/goalx3.cfg
./godzilla.zip,Godzilla,godzilla.cfg,godzilla.png,/base/path/godzilla.cfg
./goindol.zip,Goindol,goindol.cfg,goindol.png,/base/path/goindol.cfg
./goldmedl.zip,Gold Medalist,goldmedl.cfg,goldmedl.png,/base/path/goldmedl.cfg
./goldnaxe.zip,Golden Axe,goldnaxe.cfg,goldnaxe.png,/base/path/goldnaxe.cfg
./ga2.zip,Golden Axe: The Revenge of Death Adder,ga2.cfg,ga2.png,/base/path/ga2.cfg
./gfire2.zip,Golden Fire II,gfire2.cfg,gfire2.png,/base/path/gfire2.cfg
./gt97.zip,Golden Tee '97,gt97.cfg,gt97.png,/base/path/gt97.cfg
./gt98.zip,Golden Tee '98,gt98.cfg,gt98.png,/base/path/gt98.cfg
./gt99.zip,Golden Tee '99,gt99.cfg,gt99.png,/base/path/gt99.cfg
./gt2k.zip,Golden Tee 2k,gt2k.cfg,gt2k.png,/base/path/gt2k.cfg
./gt3d.zip,Golden Tee 3d Golf,gt3d.cfg,gt3d.png,/base/path/gt3d.cfg
./gtclassc.zip,Golden Tee Classic,gtclassc.cfg,gtclassc.png,/base/path/gtclassc.cfg
./gollygho.zip,Golly! Ghost!,gollygho.cfg,gollygho.png,/base/path/gollygho.cfg
./gondo.zip,Gondomania,gondo.cfg,gondo.png,/base/path/gondo.cfg
./goori.zip,Goori Goori,goori.cfg,goori.png,/base/path/goori.cfg
./gotcha.zip,Got-cha Mini Game Festival,gotcha.cfg,gotcha.png,/base/path/gotcha.cfg
./gprider.zip,Gp Rider,gprider.cfg,gprider.png,/base/path/gprider.cfg
./gradius3.zip,Gradius III,gradius3.cfg,gradius3.png,/base/path/gradius3.cfg
./f1gpstar.zip,Grand Prix Star,f1gpstar.cfg,f1gpstar.png,/base/path/f1gpstar.cfg
./gstrik2.zip,Grand Striker 2,gstrik2.cfg,gstrik2.png,/base/path/gstrik2.cfg
./grndtour.zip,Grand Tour,grndtour.cfg,grndtour.png,/base/path/grndtour.cfg
./grasspin.zip,Grasspin,grasspin.cfg,grasspin.png,/base/path/grasspin.cfg
./gratia.zip,Gratia - Second Earth,gratia.cfg,gratia.png,/base/path/gratia.cfg
./gravitar.zip,Gravitar,gravitar.cfg,gravitar.png,/base/path/gravitar.cfg
./gtmr.zip,1000 Miglia: Great 1000 Miles Rally,gtmr.cfg,gtmr.png,/base/path/gtmr.cfg
./gslgr94u.zip,Great Sluggers '94,gslgr94u.cfg,gslgr94u.png,/base/path/gslgr94u.cfg
./gslugrsj.zip,Great Sluggers,gslugrsj.cfg,gslugrsj.png,/base/path/gslugrsj.cfg
./gberet.zip,Green Beret,gberet.cfg,gberet.png,/base/path/gberet.cfg
./gseeker.zip,Grid Seeker: Project Storm Hammer,gseeker.cfg,gseeker.png,/base/path/gseeker.cfg
./grobda.zip,Grobda,grobda.cfg,grobda.png,/base/path/grobda.cfg
./groundfx.zip,Ground Effects / Super Ground Effects,groundfx.cfg,groundfx.png,/base/path/groundfx.cfg
./growl.zip,Growl,growl.cfg,growl.png,/base/path/growl.cfg
./grdian.zip,Guardian,grdian.cfg,grdian.png,/base/path/grdian.cfg
./grdnstrm.zip,Guardian Storm,grdnstrm.cfg,grdnstrm.png,/base/path/grdnstrm.cfg
./grdians.zip,Guardians: Denjin Makai II,grdians.cfg,grdians.png,/base/path/grdians.cfg
./gwar.zip,Guerrilla War,gwar.cfg,gwar.png,/base/path/gwar.cfg
./gulfstrm.zip,Gulf Storm,gulfstrm.cfg,gulfstrm.png,/base/path/gulfstrm.cfg
./gulfwar2.zip,Gulf War II,gulfwar2.cfg,gulfwar2.png,/base/path/gulfwar2.cfg
./gulunpa.zip,Gulun.Pa,gulunpa.cfg,gulunpa.png,/base/path/gulunpa.cfg
./gumbo.zip,Gumbo,gumbo.cfg,gumbo.png,/base/path/gumbo.cfg
./gundl94.zip,Gun Dealer '94,gundl94.cfg,gundl94.png,/base/path/gundl94.cfg
./gunforc2.zip,GunForce II,gunforc2.cfg,gunforc2.png,/base/path/gunforc2.cfg
./gunfront.zip,Gun & Frontier,gunfront.cfg,gunfront.png,/base/path/gunfront.cfg
./gunmast.zip,Gun Master,gunmast.cfg,gunmast.png,/base/path/gunmast.cfg
./gunsmoke.zip,Gun.Smoke,gunsmoke.cfg,gunsmoke.png,/base/path/gunsmoke.cfg
./gnbarich.zip,Gunbarich,gnbarich.cfg,gnbarich.png,/base/path/gnbarich.cfg
./gunbird.zip,Gunbird,gunbird.cfg,gunbird.png,/base/path/gunbird.cfg
./gunbird2.zip,Gunbird 2,gunbird2.cfg,gunbird2.png,/base/path/gunbird2.cfg
./gunbustr.zip,Gunbuster,gunbustr.cfg,gunbustr.png,/base/path/gunbustr.cfg
./gundhara.zip,Gundhara,gundhara.cfg,gundhara.png,/base/path/gundhara.cfg
./gunforce.zip,Gunforce - Battle Fire Engulfed Terror Island,gunforce.cfg,gunforce.png,/base/path/gunforce.cfg
./gunnail.zip,GunNail,gunnail.cfg,gunnail.png,/base/path/gunnail.cfg
./gururin.zip,Gururin,gururin.cfg,gururin.png,/base/path/gururin.cfg
./gutsn.zip,Guts'n,gutsn.cfg,gutsn.png,/base/path/gutsn.cfg
./guwange.zip,Guwange,guwange.cfg,guwange.png,/base/path/guwange.cfg
./guzzler.zip,Guzzler,guzzler.cfg,guzzler.png,/base/path/guzzler.cfg
./pbancho.zip,Gyakuten!! Puzzle Bancho,pbancho.cfg,pbancho.png,/base/path/pbancho.cfg
./gyrodine.zip,Gyrodine,gyrodine.cfg,gyrodine.png,/base/path/gyrodine.cfg
./gyruss.zip,Gyruss,gyruss.cfg,gyruss.png,/base/path/gyruss.cfg
./hachamf.zip,Hacha Mecha Fighter,hachamf.cfg,hachamf.png,/base/path/hachamf.cfg
./chwy.zip,Highway Chase,chwy.cfg,chwy.png,/base/path/chwy.cfg
./hachoo.zip,Hachoo!,hachoo.cfg,hachoo.png,/base/path/hachoo.cfg
./hal21.zip,Hal21,hal21.cfg,hal21.png,/base/path/hal21.cfg
./halleysc.zip,Halley's Comet,halleysc.cfg,halleysc.png,/base/path/halleysc.cfg
./hamaway.zip,Hammer Away,hamaway.cfg,hamaway.png,/base/path/hamaway.cfg
./hharry.zip,Hammerin' Harry,hharry.cfg,hharry.png,/base/path/hharry.cfg
./hangon.zip,Hang-on,hangon.cfg,hangon.png,/base/path/hangon.cfg
./hangonjr.zip,Hang-on Jr.,hangonjr.cfg,hangonjr.png,/base/path/hangonjr.cfg
./hangzo.zip,Hangzo,hangzo.cfg,hangzo.png,/base/path/hangzo.cfg
./harddunk.zip,Hard Dunk,harddunk.cfg,harddunk.png,/base/path/harddunk.cfg
./hardhead.zip,Hard Head,hardhead.cfg,hardhead.png,/base/path/hardhead.cfg
./hardhea2.zip,Hard Head 2,hardhea2.cfg,hardhea2.png,/base/path/hardhea2.cfg
./hrdtimes.zip,Hard Times,hrdtimes.cfg,hrdtimes.png,/base/path/hrdtimes.cfg
./hardyard.zip,Hard Yardage,hardyard.cfg,hardyard.png,/base/path/hardyard.cfg
./harem.zip,Harem,harem.cfg,harem.png,/base/path/harem.cfg
./hasamu.zip,Hasamu,hasamu.cfg,hasamu.png,/base/path/hasamu.cfg
./htchctch.zip,Hatch Catch,htchctch.cfg,htchctch.png,/base/path/htchctch.cfg
./hatris.zip,Hatris,hatris.cfg,hatris.png,/base/path/hatris.cfg
./hcastle.zip,Haunted Castle,hcastle.cfg,hcastle.png,/base/path/hcastle.cfg
./hayaosi2.zip,Hayaoshi Quiz Ouza Ketteisen - The King Of Quiz,hayaosi2.cfg,hayaosi2.png,/base/path/hayaosi2.cfg
./hayaosi3.zip,Hayaoshi Quiz Nettou Namahousou,hayaosi3.cfg,hayaosi3.png,/base/path/hayaosi3.cfg
./hayaosi1.zip,Hayaoshi Quiz Ouza Ketteisen - The King Of Quiz,hayaosi1.cfg,hayaosi1.png,/base/path/hayaosi1.cfg
./headon.zip,Head On,headon.cfg,headon.png,/base/path/headon.cfg
./hedpanic.zip,Head Panic,hedpanic.cfg,hedpanic.png,/base/path/hedpanic.cfg
./heatbrl.zip,Heated Barrel,heatbrl.cfg,heatbrl.png,/base/path/heatbrl.cfg
./hbarrel.zip,Heavy Barrel,hbarrel.cfg,hbarrel.png,/base/path/hbarrel.cfg
./hvymetal.zip,Heavy Metal,hvymetal.cfg,hvymetal.png,/base/path/hvymetal.cfg
./hvysmsh.zip,Heavy Smash,hvysmsh.cfg,hvysmsh.png,/base/path/hvysmsh.cfg
./hvyunit.zip,Heavy Unit,hvyunit.cfg,hvyunit.png,/base/path/hvyunit.cfg
./hwchamp.zip,Heavyweight Champ,hwchamp.cfg,hwchamp.png,/base/path/hwchamp.cfg
./heberpop.zip,Hebereke No Popoon,heberpop.cfg,heberpop.png,/base/path/heberpop.cfg
./heiankyo.zip,Heiankyo Alien,heiankyo.cfg,heiankyo.png,/base/path/heiankyo.cfg
./hellfire.zip,Hellfire,hellfire.cfg,hellfire.png,/base/path/hellfire.cfg
./hero.zip,Hero,hero.cfg,hero.png,/base/path/hero.cfg
./heuksun.zip,Heuk Sun Baek Sa,heuksun.cfg,heuksun.png,/base/path/heuksun.cfg
./hexa.zip,Hexa,hexa.cfg,hexa.png,/base/path/hexa.cfg
./hexion.zip,Hexion,hexion.cfg,hexion.png,/base/path/hexion.cfg
./hidnctch.zip,Hidden Catch,hidnctch.cfg,hidnctch.png,/base/path/hidnctch.cfg
./hidctch2.zip,Hidden Catch 2,hidctch2.cfg,hidctch2.png,/base/path/hidctch2.cfg
./hidnc2k.zip,Hidden Catch 2000,hidnc2k.cfg,hidnc2k.png,/base/path/hidnc2k.cfg
./hidctch3.zip,Hidden Catch 3,hidctch3.cfg,hidctch3.png,/base/path/hidctch3.cfg
./hiimpact.zip,High Impact Football,hiimpact.cfg,hiimpact.png,/base/path/hiimpact.cfg
./hwrace.zip,High Way Race,hwrace.cfg,hwrace.png,/base/path/hwrace.cfg
./himesiki.zip,Himeshikibu,himesiki.cfg,himesiki.png,/base/path/himesiki.cfg
./hippodrm.zip,Hippodrome,hippodrm.cfg,hippodrm.png,/base/path/hippodrm.cfg
./avengers.zip,Avengers,avengers.cfg,avengers.png,/base/path/avengers.cfg
./hitnmiss.zip,Hit 'n Miss,hitnmiss.cfg,hitnmiss.png,/base/path/hitnmiss.cfg
./hitice.zip,Hit The Ice,hitice.cfg,hitice.png,/base/path/hitice.cfg
./hoccer.zip,Hoccer,hoccer.cfg,hoccer.png,/base/path/hoccer.cfg
./holeland.zip,Hole Land,holeland.cfg,holeland.png,/base/path/holeland.cfg
./holo.zip,Holosseum,holo.cfg,holo.png,/base/path/holo.cfg
./honeydol.zip,Honey Dolls,honeydol.cfg,honeydol.png,/base/path/honeydol.cfg
./hook.zip,Hook,hook.cfg,hook.png,/base/path/hook.cfg
./hoops96.zip,Hoops'96,hoops96.cfg,hoops96.png,/base/path/hoops96.cfg
./hopprobo.zip,Hopper Robo,hopprobo.cfg,hopprobo.png,/base/path/hopprobo.cfg
./hopmappy.zip,Hopping Mappy,hopmappy.cfg,hopmappy.png,/base/path/hopmappy.cfg
./horizon.zip,Horizon,horizon.cfg,horizon.png,/base/path/horizon.cfg
./hotchase.zip,Hot Chase,hotchase.cfg,hotchase.png,/base/path/hotchase.cfg
./hotmind.zip,Hot Mind,hotmind.cfg,hotmind.png,/base/path/hotmind.cfg
./hotpinbl.zip,Hot Pinball,hotpinbl.cfg,hotpinbl.png,/base/path/hotpinbl.cfg
./hotrod.zip,Hot Rod,hotrod.cfg,hotrod.png,/base/path/hotrod.cfg
./hotshock.zip,Hot Shocker,hotshock.cfg,hotshock.png,/base/path/hotshock.cfg
./hotdogst.zip,Hotdog Storm,hotdogst.cfg,hotdogst.png,/base/path/hotdogst.cfg
./happy6.zip,Happy 6-in-1,happy6.cfg,happy6.png,/base/path/happy6.cfg
./hunchbak.zip,Hunchback,hunchbak.cfg,hunchbak.png,/base/path/hunchbak.cfg
./huncholy.zip,Hunchback at the Olympics,huncholy.cfg,huncholy.png,/base/path/huncholy.cfg
./hustle.zip,Hustle,hustle.cfg,hustle.png,/base/path/hustle.cfg
./hydra.zip,Hydra,hydra.cfg,hydra.png,/base/path/hydra.cfg
./hcrash.zip,Hyper Crash,hcrash.cfg,hcrash.png,/base/path/hcrash.cfg
./hyprduel.zip,Hyper Duel,hyprduel.cfg,hyprduel.png,/base/path/hyprduel.cfg
./hyperpac.zip,Hyper Pacman,hyperpac.cfg,hyperpac.png,/base/path/hyperpac.cfg
./hyperspt.zip,Hyper Sports,hyperspt.cfg,hyperspt.png,/base/path/hyperspt.cfg
./hsf2.zip,Hyper Street Fighter II: The Anniversary Edition,hsf2.cfg,hsf2.png,/base/path/hsf2.cfg
./imsorry.zip,I'm Sorry,imsorry.cfg,imsorry.png,/base/path/imsorry.cfg
./ibara.zip,Ibara,ibara.cfg,ibara.png,/base/path/ibara.cfg
